State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
48,8,100,0,0,2,
48,7,88,0.6,3.3,11,
48,8,100,0.3625,1,17,
48,8,100,0.725,1.3,11,
48,8,100,3.925,11.6,8,
48,8,100,5.1,24.6,8,
48,7,88,2.7,9,8,
48,8,100,0.9375,1.3,11,
48,7,88,0.228571,1,11,
48,8,100,0.275,1,8,
48,8,100,0.125,1,8,
48,8,100,0.825,1,5,
48,8,100,1.15,3.3,11,
48,7,88,1.5,2.6,8,
48,8,100,4.6375,16,11,
48,7,88,2.7,5,14,
48,8,100,4.4875,18,11,
48,8,100,1.7375,8.3,8,
48,8,100,0.2,1,8,
48,8,100,1.8625,8.3,8,
48,8,100,0.525,1,2,
48,8,100,1.525,3.3,11,
48,7,88,0.514286,1,8,
48,8,100,3.475,9.3,14,
48,8,100,3.1625,10.6,8,
48,8,100,1.1125,3.6,8,
48,8,100,0.275,1,11,
48,8,100,1.825,7.3,8,
48,8,100,0,0,2,
48,7,88,0.942857,2,5,
48,8,100,1.0625,4.3,11,
48,8,100,1.6375,4.6,11,
48,8,100,1.85,4.3,11,
48,8,100,3.4625,8,11,
48,8,100,1.8625,3,8,
48,7,88,0.328571,1.3,8,
48,7,88,2.5,12.3,17,
48,8,100,2.8,10,11,
48,8,100,0.7625,1.6,8,
48,8,100,0.9625,2.6,20,
48,8,100,1.4125,5,8,
48,8,100,0.275,1,2,
48,7,88,0.314286,1.6,5,
48,7,88,0.042857,0.3,8,
48,8,100,0.45,1,8,
48,8,100,1.2,2.6,17,
48,8,100,0.2375,1,23,
48,8,100,0.7,1.6,14,
48,8,100,0.3875,1,23,
48,8,100,2.0875,12.6,17,
48,7,88,0.271429,1,11,
48,8,100,0,0,2,
48,8,100,0,0,2,
48,8,100,0.1125,0.3,8,
48,8,100,0.7375,3.6,11,
48,8,100,0.0375,0.3,8,
48,8,100,0.1125,0.6,8,
48,5,63,0.06,0.3,8,
48,8,100,0.075,0.3,2,
48,8,100,0.075,0.6,8,
48,8,100,0,0,2,
48,7,88,0,0,2,
48,8,100,0,0,2,
48,8,100,0,0,2,
48,7,88,0,0,2,
48,8,100,0,0,2,
48,8,100,0,0,2,
48,8,100,0.125,1,20,
48,7,88,0.728571,2,2,
48,8,100,1.0125,1.6,17,
48,8,100,1.15,2.3,23,
48,7,88,5.914286,23.3,17,
48,8,100,3.525,19,17,
48,8,100,2.3125,6,14,
48,8,100,4.55,10.6,8,
48,8,100,1.275,5.3,5,
48,8,100,0.5125,1.3,17,
48,8,100,0.275,1,23,
48,7,88,3.557143,8,14,
48,8,100,3.8625,9,14,
48,8,100,3.2625,15.6,2,
48,8,100,0,0,2,
48,8,100,0,0,2,
48,8,100,0.575,2,17,
48,8,100,2.05,4.6,14,
48,7,88,4.2,9.6,5,
48,8,100,0.525,3.6,23,
48,8,100,0.35,1.6,2,
48,8,100,0,0,2,
48,8,100,0.35,1.3,23,
48,8,100,1.8875,6,11,
48,8,100,0.15,0.3,2,
48,7,88,0.228571,1,23,
48,8,100,1.25,2.6,11,
48,8,100,0.075,0.6,11,
48,8,100,0.2,1,23,
48,8,100,5.3,13.6,11,
48,8,100,2.9,8.3,11,
48,8,100,3.675,6,23,
48,7,88,5.585714,15,11,
48,8,100,0.325,1,11,
48,8,100,0.075,0.6,23,
48,7,88,0.985714,2.3,23,
48,8,100,1.725,2.3,5,
48,8,100,1.225,3.3,20,
48,8,100,0.625,1.3,11,
48,7,88,1.642857,4,17,
48,8,100,0.125,1,14,
48,8,100,0.6625,2,8,
48,8,100,0.9875,2,11,
48,8,100,2.5625,8,2,
48,8,100,1.9,6,5,
48,8,100,1.0375,4,20,
48,7,88,1.585714,3.3,11,
48,8,100,1.0125,2.6,23,
48,8,100,0.575,1.3,2,
48,8,100,0.1125,0.6,8,
48,8,100,0.2875,1,17,
48,8,100,0.525,1.6,23,
48,8,100,0.4875,1,17,
48,7,88,1.371429,2,11,
48,8,100,3.075,9,14,
48,8,100,2.9125,5.6,8,
48,8,100,1.1125,2,11,
48,8,100,0.0375,0.3,2,
48,7,88,0.042857,0.3,8,
48,8,100,0.1625,1,11,
48,24,100,1.375,2,15,3
48,24,100,1.791667,3,16,4
48,22,92,2,3,15,4
48,24,100,1.708333,3,18,4
48,24,100,9.25,16,11,23
48,24,100,4.375,7,5,10
48,24,100,3,5,16,7
48,24,100,0.75,1,0,1
48,24,100,7.958333,33,19,47
48,23,96,6.913043,18,14,26
48,24,100,2.75,5,10,7
48,24,100,2,3,5,4
48,24,100,2.291667,4,13,6
48,22,92,5.227273,28,15,40
48,24,100,2,3,17,4
48,24,100,1.958333,3,7,4
48,23,96,2.608696,14,17,20
48,24,100,1.375,4,0,6
48,24,100,5.583333,20,10,29
48,24,100,3.5,8,9,11
48,22,92,7.772727,18,8,26
48,24,100,9.916667,35,9,50
48,24,100,4.333333,11,15,16
48,23,96,1.173913,2,0,3
48,24,100,1.583333,5,19,7
48,24,100,1.125,3,9,4
48,24,100,4.875,30,7,43
48,24,100,3.583333,14,0,20
48,24,100,0.916667,4,23,6
48,24,100,5.5,18,5,26
48,22,92,2.863636,6,18,9
48,24,100,2.125,4,9,6
48,24,100,2.416667,12,23,17
48,24,100,5.25,16,8,23
48,22,92,2.318182,8,15,11
48,24,100,7.333333,31,21,44
48,24,100,3,16,1,23
48,23,96,5.608696,21,16,30
48,24,100,2.458333,8,6,11
48,24,100,1.083333,2,5,3
48,24,100,2.458333,6,6,9
48,24,100,3.5,16,19,23
48,24,100,4.208333,13,6,19
48,24,100,5.666667,13,3,19
48,23,96,2.304348,8,2,11
48,24,100,3.416667,13,9,19
48,24,100,3.208333,13,8,19
48,24,100,2.125,8,12,11
48,24,100,1.708333,3,6,4
48,24,100,0.916667,2,18,3
48,24,100,3.791667,20,22,29
48,23,96,4.304348,8,7,11
48,24,100,2.416667,4,16,6
48,24,100,4.75,9,10,13
48,24,100,4.583333,21,15,30
48,24,100,3.125,5,20,7
48,22,92,3.909091,6,9,9
48,24,100,3.583333,5,0,7
48,22,92,2.318182,4,11,6
48,24,100,1.375,3,3,4
48,24,100,3.833333,14,18,20
48,24,100,2.583333,5,1,7
48,24,100,1.291667,2,9,3
48,24,100,1.208333,2,6,3
48,24,100,3.791667,8,3,11
48,23,96,2.304348,4,10,6
48,24,100,3.708333,24,20,34
48,24,100,3.166667,6,8,9
48,24,100,4.791667,36,20,51
48,24,100,2.916667,7,1,10
48,24,100,1.583333,3,11,4
48,24,100,1.875,6,9,9
48,23,96,2.347826,7,7,10
48,24,100,1.125,2,13,3
48,24,100,2.291667,21,5,30
48,24,100,2.833333,8,15,11
48,24,100,0.916667,2,18,3
48,24,100,1.125,2,19,3
48,24,100,2.625,5,11,7
48,23,96,1.26087,2,15,3
48,24,100,3.416667,19,23,27
48,24,100,2.833333,6,8,9
48,24,100,1.333333,3,8,4
48,24,100,1,1,0,1
48,23,96,1,2,19,3
48,24,100,1.541667,3,15,4
48,22,92,0.590909,2,21,3
48,24,100,1.625,2,9,3
48,24,100,4.333333,15,16,21
48,24,100,3.25,10,22,14
48,24,100,4.291667,14,12,20
48,23,96,3.869565,31,11,44
48,24,100,1.458333,2,6,3
48,23,96,2.608696,7,8,10
48,24,100,2.666667,6,16,9
48,24,100,2.541667,4,13,6
48,24,100,2.333333,3,0,4
48,24,100,5.208333,35,16,50
48,24,100,9.166667,24,3,34
48,24,100,2.833333,5,10,7
48,23,96,1.869565,5,20,7
48,24,100,2.541667,9,22,13
48,24,100,2,18,23,26
48,24,100,0.916667,4,0,6
48,24,100,2.041667,5,10,7
48,24,100,1.125,2,6,3
48,24,100,1.041667,2,6,3
48,23,96,1,2,12,3
48,24,100,0.083333,1,16,1
48,24,100,0.291667,1,13,1
48,24,100,0.291667,1,14,1
48,23,96,0.26087,1,16,1
48,24,100,0.583333,1,10,1
48,24,100,1.208333,2,6,3
48,22,92,2.363636,14,13,20
48,24,100,1,4,15,6
48,24,100,3.25,16,8,23
48,24,100,3.166667,11,7,16
48,23,96,0.608696,3,7,4
48,24,100,0.666667,1,3,1
48,24,100,1,1,0,1
48,23,96,0.652174,2,20,3
48,24,100,4.083333,8,5,11
48,24,100,2.833333,5,6,7
48,24,100,4.083333,15,10,21
48,24,100,2.458333,3,5,4
48,24,100,1.958333,3,6,4
48,24,100,2.083333,3,6,4
48,23,96,2,2,0,3
48,24,100,2,2,0,3
48,24,100,1.958333,2,0,3
48,24,100,2,2,0,3
48,24,100,2.291667,3,17,4
48,24,100,2.958333,4,13,6
48,24,100,4.833333,9,22,13
48,23,96,6,23,4,33
48,24,100,3.625,9,7,13
48,24,100,1.916667,3,6,4
48,24,100,1.833333,3,6,4
48,24,100,1.5,2,4,3
48,24,100,1.75,2,0,3
48,23,96,2.130435,3,20,4
48,22,92,2.681818,3,0,4
48,24,100,2,3,22,4
48,22,92,1.636364,3,6,4
48,24,100,1.166667,2,0,3
48,24,100,1.083333,2,20,3
48,23,96,1.565217,3,17,4
48,24,100,1.833333,3,18,4
48,23,96,1.956522,3,14,4
48,24,100,2.458333,3,0,4
48,24,100,2.708333,4,5,6
48,24,100,3.666667,4,0,6
48,24,100,2.541667,5,10,7
48,24,100,1.666667,4,2,6
48,20,83,1,11,7,16
48,23,96,1.043478,8,13,11
48,24,100,1.791667,2,0,3
48,24,100,1.791667,3,6,4
48,24,100,1.416667,2,0,3
48,24,100,1.166667,2,5,3
48,24,100,1.583333,2,5,3
48,24,100,1.666667,2,0,3
48,23,96,1.565217,3,20,4
48,24,100,2.458333,3,1,4
48,24,100,3.958333,6,6,9
48,20,83,3.45,9,11,13
48,24,100,1.958333,3,20,4
48,21,88,2.238095,3,0,4
48,24,100,2.041667,4,6,6
48,22,92,4.909091,15,11,21
48,24,100,2.125,4,10,6
48,24,100,0.666667,2,5,3
48,24,100,0.958333,6,20,9
48,24,100,1,3,21,4
48,24,100,0.708333,4,0,6
48,24,100,0.541667,1,4,1
48,23,96,0.73913,3,22,4
48,24,100,2.083333,3,0,4
48,24,100,2.5,6,22,9
48,24,100,2.5,4,0,6
48,24,100,2.25,3,0,4
48,24,100,2.083333,3,6,4
48,24,100,2,3,5,4
48,23,96,1.956522,2,0,3
48,24,100,1.708333,2,0,3
48,24,100,1.875,2,0,3
48,24,100,2.083333,3,15,4
48,24,100,2.125,3,5,4
48,13,54,2.538462,3,0,4
48,8,33,2.125,3,19,4
48,23,96,2.652174,4,14,6
48,24,100,2.083333,3,9,4
48,24,100,1.958333,3,1,4
48,24,100,2.5,5,16,7
48,24,100,3.583333,9,12,13
48,24,100,3.166667,6,11,9
48,24,100,2.458333,9,13,13
48,22,92,3.136364,9,9,13
48,24,100,3.416667,8,16,11
48,24,100,4.333333,9,1,13
48,23,96,2.956522,4,5,6
48,24,100,2.291667,4,6,6
48,17,71,1.764706,3,4,4
48,24,100,1.541667,3,5,4
48,23,96,2.130435,4,16,6
48,20,83,2.8,3,0,4
48,24,100,5.041667,13,14,19
48,24,100,3.791667,7,7,10
48,24,100,2.5,5,7,7
48,23,96,2.173913,3,18,4
48,24,100,3.541667,5,13,7
48,23,96,4.043478,7,14,10
48,24,100,4.708333,17,9,24
48,24,100,4.708333,9,8,13
48,24,100,3.708333,10,12,14
48,24,100,3.833333,7,15,10
48,24,100,3.791667,7,18,10
48,24,100,6.083333,13,3,19
48,23,96,6.304348,12,8,17
48,24,100,4.416667,9,7,13
48,24,100,3.416667,12,7,17
48,24,100,8.666667,42,8,59
48,24,100,5.041667,13,5,19
48,24,100,4.208333,7,20,10
48,23,96,3.652174,8,9,11
48,22,92,3.090909,12,8,17
48,24,100,4.208333,11,7,16
48,24,100,4.791667,11,6,16
48,24,100,4.666667,10,6,14
48,24,100,2.791667,5,6,7
48,24,100,1.916667,3,1,4
48,24,100,2.333333,4,22,6
48,23,96,3.565217,5,22,7
48,24,100,2.708333,4,20,6
48,24,100,2.208333,3,5,4
48,24,100,2.541667,3,4,4
48,22,92,2.818182,4,6,6
48,24,100,3.125,4,6,6
48,24,100,3.083333,5,6,7
48,23,96,3.086957,6,22,9
48,24,100,2.875,9,15,13
48,24,100,5.208333,17,8,24
48,24,100,3.833333,9,9,13
48,24,100,6.416667,16,6,23
48,24,100,6.666667,26,20,37
48,24,100,2.5,4,2,6
48,23,96,2.608696,5,8,7
48,24,100,2.291667,3,1,4
48,24,100,5.625,24,17,34
48,24,100,18.916667,50,21,69
48,24,100,5.166667,10,22,14
48,24,100,6,12,5,17
48,24,100,5.166667,13,7,19
48,22,92,4.954545,11,8,16
48,24,100,5.791667,20,8,29
48,14,58,3.428571,6,5,9
48,10,42,5,9,17,13
48,24,100,4.708333,21,10,30
48,23,96,3.478261,6,12,9
48,24,100,5.916667,14,8,20
48,24,100,4.166667,7,6,10
48,24,100,3.541667,4,4,6
48,24,100,3.458333,4,5,6
48,24,100,6.75,18,23,26
48,24,100,6.75,33,22,47
48,23,96,4.695652,7,3,10
48,24,100,3.791667,10,9,14
48,24,100,7.125,13,9,19
48,24,100,5.875,19,10,27
48,24,100,4.958333,21,8,30
48,24,100,4.041667,9,9,13
48,24,100,1.291667,3,0,4
48,23,96,3.304348,22,8,31
48,24,100,4.958333,12,9,17
48,22,92,3.181818,6,21,9
48,24,100,15.583333,78,11,102
48,24,100,2.958333,5,18,7
48,23,96,2.826087,4,1,6
48,24,100,5.125,14,14,20
48,22,92,6,21,1,30
48,24,100,2.458333,3,10,4
48,24,100,4.708333,48,20,66
48,24,100,2.791667,4,4,6
48,24,100,3.416667,8,10,11
48,24,100,3.958333,18,9,26
48,20,83,4,19,16,27
48,7,29,2,2,13,3
48,12,50,1.166667,2,19,3
48,24,100,1.416667,2,5,3
48,23,96,1.826087,5,12,7
48,24,100,2,2,0,3
48,24,100,2.375,4,6,6
48,23,96,2.173913,3,5,4
48,24,100,2.166667,3,2,4
48,24,100,2.208333,3,4,4
48,24,100,2.083333,3,6,4
48,23,96,2.086957,3,6,4
48,24,100,1.541667,2,0,3
48,24,100,2.416667,7,23,10
48,24,100,4.166667,11,15,16
48,24,100,3.833333,5,14,7
48,24,100,6.125,14,19,20
48,24,100,9.666667,28,12,40
48,22,92,7.772727,22,15,31
48,24,100,4.958333,17,16,24
48,24,100,6,24,11,34
48,24,100,4.416667,7,5,10
48,24,100,3.166667,10,4,14
48,24,100,4.833333,22,23,31
48,24,100,13.833333,42,1,59
48,23,96,4.782609,12,1,17
48,24,100,5.916667,9,19,13
48,24,100,2.833333,5,6,7
48,24,100,2.166667,3,8,4
48,24,100,1.708333,2,0,3
48,24,100,2.25,4,22,6
48,24,100,4.375,7,11,10
48,23,96,2.869565,5,2,7
48,24,100,2.666667,6,18,9
48,24,100,3.416667,11,17,16
48,24,100,2.041667,3,0,4
48,24,100,4.041667,6,5,9
48,24,100,4.458333,9,12,13
48,24,100,1.833333,3,0,4
48,23,96,2.347826,9,18,13
48,24,100,3.916667,9,8,13
48,24,100,1.25,2,0,3
48,24,100,3.375,5,23,7
48,24,100,6.083333,10,12,14
48,23,96,8.304348,25,9,36
48,24,100,6.625,11,5,16
48,22,92,5.772727,12,6,17
48,24,100,0.958333,3,0,4
48,24,100,0.666667,1,7,1
48,24,100,6.75,22,13,31
48,24,100,4.166667,7,7,10
48,24,100,2.958333,9,13,13
48,24,100,3.375,6,8,9
48,23,96,4.73913,22,10,31
48,24,100,1.791667,3,0,4
48,24,100,9.5,27,22,39
48,24,100,12.291667,46,0,64
48,24,100,5.375,13,8,19
48,24,100,7.458333,20,9,29
48,24,100,7.958333,16,6,23
48,23,96,4.521739,7,8,10
48,24,100,6.208333,22,9,31
48,24,100,2.291667,4,0,6
48,24,100,1.125,2,0,3
48,24,100,2.166667,4,21,6
48,24,100,7.291667,18,13,26
48,24,100,8.291667,17,18,24
48,23,96,10.217391,32,12,46
48,24,100,3.416667,7,14,10
48,24,100,4,6,7,9
48,23,96,1.826087,5,11,7
48,24,100,0.625,2,9,3
48,24,100,0.583333,2,4,3
48,24,100,0.375,2,9,3
48,8,100,1.375,2,17,
48,8,100,1.7625,2.6,17,
48,7,88,1.942857,3,17,
48,8,100,1.7,2.6,20,
48,8,100,9.2125,14,11,
48,8,100,4.325,6.6,14,
48,8,100,2.975,4.6,17,
48,8,100,0.725,1,2,
48,8,100,7.9125,24,11,
48,7,88,7.071429,14.3,14,
48,8,100,2.75,4,11,
48,8,100,1.9875,2.3,5,
48,8,100,2.2625,3.6,14,
48,7,88,5.3,12.6,14,
48,8,100,1.95,2.6,20,
48,8,100,1.925,2.6,8,
48,7,88,2.357143,8,17,
48,8,100,1.35,2.3,2,
48,8,100,5.5625,12.6,11,
48,8,100,3.475,6.3,11,
48,7,88,7.957143,15.6,11,
48,8,100,9.9,22,11,
48,8,100,4.3,7,8,
48,7,88,1.128571,1.6,17,
48,8,100,1.5625,3.6,20,
48,8,100,1.0875,2,8,
48,8,100,4.85,20.3,8,
48,8,100,3.55,9.6,2,
48,8,100,0.8875,2,23,
48,8,100,5.4625,11.6,5,
48,7,88,2.7,4,17,
48,8,100,2.1125,3.6,11,
48,8,100,2.3875,5.6,23,
48,8,100,5.2,8.6,2,
48,7,88,2.271429,3.3,17,
48,8,100,7.2875,16.3,23,
48,8,100,2.975,11.6,2,
48,7,88,5.685714,13.6,17,
48,8,100,2.425,5.6,8,
48,8,100,1.0625,1.3,5,
48,8,100,2.425,5,8,
48,8,100,3.4625,8.6,20,
48,8,100,4.175,6.3,8,
48,8,100,5.625,10.3,5,
48,7,88,2.4,5.3,2,
48,8,100,3.3875,7,11,
48,8,100,3.175,8,8,
48,8,100,2.1,5,14,
48,8,100,1.675,2.6,8,
48,8,100,0.9,1.3,20,
48,8,100,3.7625,12.3,23,
48,7,88,4.342857,7,8,
48,8,100,2.3875,3.3,17,
48,8,100,4.7125,8,11,
48,8,100,4.55,10.6,17,
48,8,100,3.1,4.6,23,
48,6,75,3.85,5.6,11,
48,8,100,3.5375,4.3,2,
48,7,88,2.314286,3.6,14,
48,8,100,1.35,2.6,5,
48,8,100,3.8125,10.6,20,
48,8,100,2.55,4.6,5,
48,8,100,1.275,2,17,
48,8,100,1.1875,1.3,8,
48,8,100,3.775,6,5,
48,7,88,2.3,3.6,23,
48,8,100,3.675,11.3,20,
48,8,100,3.1375,4.3,11,
48,8,100,4.775,14.3,23,
48,8,100,2.9,6.3,2,
48,8,100,1.5625,2.3,11,
48,8,100,1.8625,4,8,
48,7,88,2.442857,5.6,8,
48,8,100,1.1125,1.3,14,
48,8,100,2.275,7.6,5,
48,8,100,2.8125,5.3,14,
48,8,100,0.9,1.3,20,
48,8,100,1.1,2,23,
48,8,100,2.6,4.3,14,
48,7,88,1.185714,2,17,
48,8,100,3.3625,10.6,23,
48,8,100,2.8125,4.3,8,
48,8,100,1.3125,2.3,8,
48,8,100,1,1,2,
48,7,88,0.985714,1.3,20,
48,8,100,1.5375,3,17,
48,7,88,0.6,1.6,23,
48,8,100,1.625,2,11,
48,8,100,4.3125,10,17,
48,8,100,3.225,8,23,
48,8,100,4.25,9,11,
48,7,88,4.028571,13,11,
48,8,100,1.4375,2,14,
48,7,88,2.6,4.3,8,
48,8,100,2.6375,4.6,17,
48,8,100,2.5125,3.6,14,
48,8,100,2.3125,3,8,
48,8,100,5.175,20,17,
48,8,100,9.15,17.3,8,
48,8,100,2.8,4.6,11,
48,7,88,1.642857,2.6,17,
48,8,100,2.5125,6.3,23,
48,8,100,1.975,6.6,23,
48,8,100,0.9125,2,2,
48,8,100,2.0125,4,11,
48,8,100,1.1,2,8,
48,8,100,1,1.6,8,
48,7,88,0.928571,1.6,17,
48,8,100,0.075,0.6,17,
48,8,100,0.275,1,20,
48,8,100,0.2875,1,17,
48,7,88,0.271429,1,20,
48,8,100,0.575,1,14,
48,8,100,1.1875,1.6,20,
48,7,88,2.414286,8.3,14,
48,8,100,0.975,2.6,17,
48,8,100,3.225,11.3,8,
48,8,100,3.1375,8.3,8,
48,7,88,0.642857,2,8,
48,8,100,0.65,1,14,
48,8,100,1,1,2,
48,7,88,0.6,2,23,
48,8,100,4.05,6.6,8,
48,8,100,2.7875,4,8,
48,8,100,4.05,13.3,11,
48,8,100,2.45,3,8,
48,8,100,1.9375,2.3,8,
48,8,100,2.075,2.3,8,
48,7,88,2,2,2,
48,8,100,2,2,2,
48,8,100,1.95,2,5,
48,8,100,2,2,2,
48,8,100,2.2875,3,20,
48,8,100,2.9375,3.3,14,
48,8,100,4.8125,7,23,
48,7,88,6.214286,13.6,5,
48,8,100,3.6125,7,8,
48,8,100,1.9,2.3,8,
48,8,100,1.8,2.3,8,
48,8,100,1.4875,2,17,
48,8,100,1.725,2,14,
48,7,88,2.128571,3,23,
48,7,88,2.642857,3,2,
48,8,100,1.975,2.6,23,
48,6,75,1.716667,2,2,
48,8,100,1.15,1.6,23,
48,8,100,1.075,1.3,20,
48,7,88,1.642857,3,20,
48,8,100,1.8,2.6,20,
48,7,88,1.871429,2.6,17,
48,8,100,2.4375,3,2,
48,8,100,2.6875,4,20,
48,8,100,3.6625,4,2,
48,8,100,2.525,4.3,11,
48,8,100,1.6375,2.3,5,
48,6,75,1,6,8,
48,7,88,1.042857,5,14,
48,8,100,1.775,2,2,
48,8,100,1.7875,2,2,
48,8,100,1.4,2,2,
48,8,100,1.15,1.3,5,
48,8,100,1.575,2,8,
48,8,100,1.6375,2,2,
48,7,88,1.485714,2.6,23,
48,8,100,2.425,3,5,
48,8,100,3.95,5,8,
48,6,75,3.3,5.3,8,
48,8,100,1.95,3,23,
48,7,88,2.2,2.6,2,
48,8,100,2.0125,2.6,8,
48,7,88,4.928571,10.6,14,
48,8,100,2.1,3.3,11,
48,8,100,0.6375,1.3,5,
48,8,100,0.925,2.6,20,
48,8,100,0.9875,3,23,
48,8,100,0.7,3,2,
48,8,100,0.5,1,8,
48,7,88,0.642857,2.6,23,
48,8,100,2.075,2.3,2,
48,8,100,2.4875,5,23,
48,8,100,2.475,3.3,2,
48,8,100,2.2125,3,23,
48,8,100,2.075,2.6,8,
48,8,100,1.9875,2.3,5,
48,7,88,1.942857,2,2,
48,8,100,1.675,2,2,
48,8,100,1.875,2,2,
48,8,100,2.0625,3,17,
48,8,100,2.1,2.6,23,
48,4,50,2.55,3,5,
48,2,25,2.15,2.3,20,
48,7,88,2.614286,4,17,
48,8,100,2.0625,2.6,23,
48,8,100,1.9375,2.3,2,
48,8,100,2.475,4,17,
48,8,100,3.5625,7.3,14,
48,8,100,3.1375,5,11,
48,8,100,2.45,5,14,
48,7,88,3.085714,4.3,11,
48,8,100,3.3875,6,17,
48,8,100,4.325,7,2,
48,7,88,2.985714,3.3,5,
48,8,100,2.2875,3,2,
48,5,63,1.64,2.6,5,
48,8,100,1.525,2.3,8,
48,7,88,2.057143,2.6,17,
48,6,75,2.75,3,5,
48,8,100,5.0125,12,14,
48,8,100,3.7625,6,11,
48,8,100,2.4875,4,5,
48,7,88,2.185714,3,20,
48,8,100,3.5125,4,14,
48,7,88,4.014286,5.3,14,
48,8,100,4.675,11.6,11,
48,8,100,4.675,8.3,8,
48,8,100,3.675,7,14,
48,8,100,3.8125,5,17,
48,8,100,3.7625,4.6,20,
48,8,100,6.0375,9,5,
48,7,88,6.428571,10.3,8,
48,8,100,4.3875,7.3,8,
48,8,100,3.375,8.3,8,
48,8,100,8.6375,23,11,
48,8,100,5.0125,8.6,11,
48,8,100,4.175,5.3,2,
48,7,88,3.4,6.3,11,
48,7,88,3.128571,7,8,
48,8,100,4.2,8,8,
48,8,100,4.775,9,8,
48,8,100,4.6375,8.6,8,
48,8,100,2.775,4.3,8,
48,8,100,1.9,3,5,
48,8,100,2.3,3.6,23,
48,7,88,3.542857,4.3,23,
48,8,100,2.7,3.3,20,
48,8,100,2.1875,2.6,8,
48,8,100,2.4875,2.6,5,
48,7,88,2.8,3.3,8,
48,8,100,3.125,4,8,
48,8,100,3.0625,4,8,
48,7,88,3.071429,4.3,23,
48,8,100,2.8375,4.6,17,
48,8,100,5.175,11.6,8,
48,8,100,3.8,6.6,8,
48,8,100,6.4,14,8,
48,8,100,6.6375,12.3,8,
48,8,100,2.475,3.3,2,
48,7,88,2.628571,3.6,8,
48,8,100,2.2875,3,8,
48,8,100,5.575,14.6,17,
48,8,100,18.8875,34.3,23,
48,8,100,5.1375,7.6,23,
48,8,100,5.975,9.6,8,
48,8,100,5.1375,10.6,8,
48,7,88,5,7.6,8,
48,8,100,5.75,14.6,8,
48,4,50,3.475,5,8,
48,3,38,4.866667,6,17,
48,8,100,4.6625,10.3,11,
48,7,88,3.5,5,14,
48,8,100,5.8875,10.3,11,
48,8,100,4.1375,6.6,8,
48,8,100,3.5,4,8,
48,8,100,3.4375,4,8,
48,8,100,6.7125,10,8,
48,8,100,6.725,17,20,
48,7,88,4.614286,6.6,5,
48,8,100,3.7625,7.6,11,
48,8,100,7.0875,12.3,11,
48,8,100,5.8375,12.3,8,
48,8,100,4.925,16,8,
48,8,100,4.0125,6.3,11,
48,8,100,1.2625,2.3,2,
48,7,88,3.357143,10,8,
48,8,100,4.925,8.6,11,
48,7,88,3.071429,4,23,
48,8,100,15.55,55,11,
48,8,100,2.925,4,8,
48,7,88,2.785714,3.3,2,
48,8,100,5.1,10,14,
48,7,88,6.142857,13.6,2,
48,8,100,2.45,3,14,
48,8,100,4.6875,17.6,20,
48,8,100,2.7625,3.3,5,
48,8,100,3.4,7.3,11,
48,8,100,3.9375,8.6,11,
48,6,75,4.15,8,17,
48,1,13,2,2,17,
48,4,50,1.15,1.3,20,
48,8,100,1.3875,2,8,
48,7,88,1.771429,2.6,14,
48,8,100,2,2,2,
48,8,100,2.35,3.6,8,
48,7,88,2.185714,3,8,
48,8,100,2.15,2.6,8,
48,8,100,2.1875,2.6,8,
48,8,100,2.075,2.6,8,
48,7,88,2.085714,2.6,8,
48,8,100,1.525,2,5,
48,8,100,2.375,4.6,23,
48,8,100,4.1625,6,14,
48,8,100,3.8,5,20,
48,8,100,6.1125,10,20,
48,8,100,9.6375,14.3,14,
48,7,88,7.785714,13,17,
48,8,100,4.9375,13,17,
48,8,100,5.975,20.3,11,
48,8,100,4.3875,6.6,8,
48,8,100,3.125,6.6,5,
48,8,100,4.8,17.6,23,
48,8,100,13.7875,27.6,2,
48,7,88,4.871429,10,2,
48,8,100,5.8875,7.3,20,
48,8,100,2.825,4,8,
48,8,100,2.1625,3,11,
48,8,100,1.6875,2,2,
48,8,100,2.225,3.6,23,
48,8,100,4.35,6,14,
48,7,88,2.928571,4,2,
48,8,100,2.65,5,20,
48,8,100,3.3875,5.3,17,
48,8,100,2.0375,3,2,
48,8,100,4.0125,5.3,5,
48,8,100,4.4375,8,14,
48,8,100,1.825,3,2,
48,7,88,1.828571,4,23,
48,8,100,3.875,6.6,8,
48,8,100,1.2375,2,2,
48,8,100,3.3625,4.3,23,
48,8,100,6.0625,9.6,14,
48,7,88,7.742857,22.3,11,
48,8,100,6.575,10.6,8,
48,7,88,5.842857,11,8,
48,8,100,0.9375,2.3,2,
48,8,100,0.65,1,11,
48,8,100,6.7125,18.6,14,
48,8,100,4.15,6.3,8,
48,8,100,2.9375,4.6,14,
48,8,100,3.35,5,8,
48,7,88,4.885714,11,11,
48,8,100,1.775,3,2,
48,8,100,9.45,21,23,
48,8,100,12.2875,29,2,
48,8,100,5.35,11,8,
48,8,100,7.4125,13.6,11,
48,8,100,7.9375,15.3,8,
48,7,88,4.642857,6.6,11,
48,8,100,6.175,14.3,11,
48,8,100,2.25,3.6,5,
48,8,100,1.1125,2,2,
48,8,100,2.15,4,23,
48,8,100,7.2625,15,14,
48,8,100,8.2625,13.3,20,
48,7,88,10.771429,27,14,
48,8,100,3.3875,5.6,20,
48,8,100,3.975,5.6,8,
