State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour
48,24,100,0.833333,3,17
48,24,100,2,8,9
48,24,100,0.5,2,0
48,24,100,0.291667,3,21
48,23,96,1.217391,4,7
48,24,100,0.041667,1,4
48,24,100,2.125,7,18
48,24,100,1.916667,6,16
48,24,100,1.625,3,6
48,24,100,1.583333,3,10
48,24,100,0.791667,3,6
48,22,92,1.772727,3,9
48,24,100,0.958333,3,8
48,24,100,1.708333,5,6
48,24,100,1.541667,4,8
48,24,100,0.958333,3,17
48,24,100,3.5,10,18
48,24,100,5.75,24,16
48,23,96,0.956522,4,12
48,24,100,4.375,10,8
48,9,38,1.777778,5,4
48,13,54,0.769231,3,12
48,22,92,1.136364,2,4
48,23,96,1.826087,5,9
48,23,96,1.173913,3,10
48,19,79,1.210526,6,18
48,22,92,1.045455,3,22
48,23,96,1.347826,3,9
48,21,88,0.857143,5,11
48,22,92,0.727273,3,7
48,23,96,3.521739,16,8
48,23,96,0.869565,5,19
48,23,96,0.304348,2,7
48,23,96,2.347826,7,2
48,23,96,0.304348,2,8
48,23,96,2.130435,5,9
48,21,88,1.952381,4,4
48,23,96,2.26087,7,8
48,23,96,0.173913,1,7
48,23,96,0.043478,1,0
48,23,96,0.304348,2,19
48,23,96,0.086957,1,18
48,23,96,0.478261,2,19
48,22,92,1.272727,6,16
48,23,96,0.478261,3,3
48,23,96,0.695652,7,22
48,23,96,2.478261,5,0
48,23,96,2.086957,5,12
48,23,96,2,13,12
48,23,96,1.434783,9,12
48,22,92,1,5,9
48,23,96,1,4,11
48,23,96,1.043478,3,10
48,23,96,1,4,23
48,23,96,0.391304,1,0
48,23,96,2.478261,8,15
48,23,96,0.73913,3,16
48,22,92,1.090909,3,6
48,23,96,0.478261,2,9
48,23,96,1.086957,3,20
48,23,96,1.434783,10,7
48,23,96,0.521739,2,8
48,23,96,0.130435,3,11
48,23,96,2,7,19
48,21,88,2.142857,8,0
48,13,54,0.692308,2,8
48,6,25,0,0,18
48,23,96,0.26087,1,0
48,23,96,0.26087,1,2
48,23,96,0.304348,2,13
48,23,96,0.130435,2,1
48,23,96,0.26087,2,21
48,23,96,0.086957,2,2
48,23,96,0,0,0
48,23,96,0.347826,3,9
48,23,96,0.130435,2,14
48,23,96,0.695652,4,18
48,23,96,0.956522,3,16
48,23,96,0,0,0
48,23,96,0.869565,6,17
48,23,96,2.434783,5,11
48,23,96,0.391304,3,5
48,20,83,0,0,0
48,23,96,0.304348,2,20
48,23,96,0.043478,1,0
48,23,96,2.130435,8,10
48,23,96,1.608696,14,14
48,23,96,0.521739,2,11
48,23,96,2.73913,8,17
48,23,96,2.913043,7,4
48,23,96,1.521739,4,21
48,23,96,3.826087,14,8
48,22,92,3.181818,18,8
48,23,96,0.565217,2,12
48,23,96,0.347826,2,12
48,23,96,1.652174,5,2
48,23,96,2.086957,6,7
48,23,96,2.043478,7,11
48,23,96,0.869565,1,2
48,23,96,1.086957,3,3
48,23,96,0,0,0
48,23,96,0.086957,1,17
48,23,96,0.391304,2,11
48,23,96,1.043478,5,6
48,23,96,0.73913,6,15
48,23,96,3.434783,11,9
48,23,96,4.086957,20,6
48,23,96,3.826087,20,9
48,23,96,1.913043,11,7
48,23,96,0.173913,3,0
48,21,88,0,0,0
48,23,96,0.130435,2,21
48,23,96,0.173913,1,3
48,23,96,0.695652,2,2
48,23,96,0.652174,3,20
48,23,96,0.913043,4,21
48,23,96,2.043478,8,9
48,23,96,1.565217,7,16
48,19,79,2.157895,9,10
48,6,25,0,0,17
48,19,79,0.210526,3,13
48,9,38,0.666667,2,14
48,21,88,0.666667,2,8
48,23,96,0.173913,2,14
48,23,96,1.913043,12,9
48,23,96,1.043478,2,5
48,18,75,0.888889,2,21
48,23,96,0.913043,4,18
48,19,79,0.052632,1,15
48,24,100,0,0,0
48,23,96,0.173913,2,7
48,23,96,0.26087,2,18
48,23,96,0.73913,6,8
48,23,96,1.173913,4,9
48,23,96,0.043478,1,0
48,23,96,0.565217,2,9
48,23,96,1.130435,4,11
48,23,96,0.217391,1,7
48,22,92,1.363636,8,13
48,23,96,0,0,0
48,23,96,0.130435,1,9
48,23,96,0.130435,1,21
48,20,83,0.5,3,17
48,23,96,0.782609,4,9
48,23,96,0.652174,3,21
48,23,96,0.391304,3,17
48,23,96,0.521739,3,12
48,23,96,0.391304,2,13
48,23,96,0.086957,1,6
48,23,96,0.173913,1,3
48,23,96,0.043478,1,4
48,21,88,0.47619,1,9
48,23,96,0.086957,1,14
48,23,96,0,0,0
48,23,96,0.130435,1,7
48,23,96,0.086957,1,6
48,23,96,0.043478,1,4
48,23,96,1.608696,13,10
48,23,96,1.217391,5,15
48,23,96,0.521739,3,23
48,23,96,2.173913,9,9
48,23,96,1.478261,14,10
48,23,96,1.173913,7,8
48,23,96,0.956522,3,7
48,20,83,0.35,2,9
48,23,96,0.434783,2,21
48,22,92,1.227273,4,8
48,23,96,2.130435,9,8
48,23,96,1.826087,13,10
48,23,96,0.347826,2,12
48,23,96,0.217391,1,6
48,22,92,0.272727,2,12
48,24,100,2.833333,10,10
48,23,96,2.304348,8,12
48,24,100,3.375,17,8
48,24,100,3.791667,17,8
48,24,100,1.708333,6,11
48,24,100,1.875,7,10
48,24,100,1.333333,3,10
48,24,100,1.125,2,8
48,23,96,1.434783,4,8
48,24,100,0.291667,2,7
48,24,100,0.125,2,23
48,24,100,1.333333,4,17
48,24,100,0.75,3,14
48,24,100,1.375,3,8
48,24,100,1.041667,2,2
48,23,96,2.304348,6,8
48,24,100,1.666667,5,7
48,24,100,1.416667,5,9
48,24,100,1.458333,5,9
48,24,100,0.833333,3,9
48,24,100,0.333333,2,18
48,24,100,2.666667,8,14
48,22,92,0.727273,2,0
48,24,100,1.291667,5,21
48,24,100,1.375,3,12
48,24,100,0.958333,2,8
48,24,100,1.125,3,10
48,24,100,1.041667,2,13
48,24,100,1.416667,3,17
48,23,96,0.956522,4,9
48,24,100,1.375,4,15
48,24,100,1.125,3,3
48,24,100,2.666667,6,4
48,24,100,1.375,3,11
48,24,100,1.666667,6,11
48,21,88,3.095238,13,8
48,23,96,2.347826,6,9
48,24,100,2.375,18,1
48,24,100,2.625,6,4
48,24,100,3.25,6,5
48,24,100,2.416667,8,9
48,24,100,1.458333,4,3
48,24,100,2.666667,7,7
48,23,96,1.086957,4,12
48,24,100,1.291667,5,11
48,24,100,0.458333,2,9
48,24,100,0.583333,2,13
48,24,100,0.583333,1,0
48,22,92,0.409091,1,2
48,22,92,1.636364,11,4
48,5,21,3,5,11
48,20,83,2.2,4,10
48,9,38,1.444444,2,10
48,24,100,2.125,5,8
48,23,96,1.130435,5,7
48,24,100,0.833333,4,8
48,24,100,1.833333,5,11
48,23,96,0.434783,2,13
48,24,100,2.375,8,4
48,24,100,1.541667,6,10
48,24,100,4.166667,26,9
48,24,100,1.041667,3,12
48,24,100,3.166667,13,9
48,24,100,0.416667,2,19
48,23,96,0.304348,2,7
48,24,100,1.375,4,6
48,24,100,4.541667,18,16
48,24,100,1.75,11,9
48,24,100,0.333333,1,0
48,24,100,0.416667,2,17
48,24,100,1.875,5,10
48,23,96,0.347826,2,16
48,24,100,0.708333,2,9
48,24,100,0.875,3,9
48,24,100,1.208333,3,11
48,24,100,0.916667,4,9
48,24,100,3.416667,9,19
48,24,100,3.25,8,0
48,22,92,0.681818,2,16
48,24,100,1.875,3,8
48,24,100,2.708333,7,8
48,20,83,0.4,2,7
48,18,75,0.777778,5,17
48,24,100,0.541667,4,22
48,24,100,2,5,1
48,23,96,0.130435,1,0
48,24,100,0.458333,2,17
48,24,100,0.666667,3,10
48,24,100,1.791667,11,21
48,24,100,4.041667,25,6
48,24,100,1.833333,10,11
48,24,100,0.166667,1,7
48,23,96,0,0,0
48,24,100,0.583333,2,17
48,24,100,2.875,12,20
48,24,100,0.875,3,9
48,24,100,1,4,10
48,24,100,1.25,5,14
48,24,100,3.625,30,20
48,23,96,1.782609,6,11
48,24,100,0.666667,3,10
48,24,100,0.666667,4,16
48,24,100,2.041667,6,9
48,24,100,1.041667,4,23
48,20,83,4.65,10,12
48,24,100,2.875,7,5
48,22,92,2.954545,6,13
48,24,100,0.916667,2,9
48,24,100,0.083333,1,20
48,24,100,0.75,5,18
48,24,100,2.083333,6,1
48,24,100,1.833333,10,9
48,24,100,0.416667,1,5
48,23,96,1.73913,7,12
48,24,100,1.083333,5,1
48,24,100,0,0,0
48,19,79,1.894737,8,23
48,24,100,7.333333,19,8
48,24,100,6.125,12,11
48,24,100,7.375,18,9
48,23,96,4.391304,9,9
48,24,100,0.625,3,18
48,24,100,0.125,1,0
48,24,100,2.708333,9,22
48,24,100,1.916667,11,9
48,24,100,0.791667,4,4
48,24,100,0.375,1,5
48,23,96,1.26087,2,5
48,24,100,1.333333,4,10
48,24,100,2.5,11,17
48,24,100,1.5,6,10
48,24,100,1.333333,4,10
48,8,100,2.7375,19.3,11
48,8,100,1.925,7.3,23
48,7,88,3.685714,7,11
48,7,88,0.457143,1.6,14
48,8,100,1.5625,7,14
48,8,100,0.4125,2,14
48,8,100,3.425,9.3,17
48,8,100,2.0125,6.3,14
48,8,100,0.325,2,23
48,8,100,3.7625,6.3,11
48,7,88,2.157143,4.6,11
48,8,100,0.625,1,2
48,8,100,1.9125,4,11
48,5,63,2.06,5,20
48,8,100,2.475,7,2
48,8,100,1.3875,3.3,11
48,8,100,2.5875,5.3,8
48,7,88,3.514286,8,11
48,8,100,0.825,4.3,14
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,2.2,4.6,11
48,8,100,1.975,4,8
48,8,100,1.0125,2,11
48,7,88,1.228571,3.3,23
48,8,100,1.7875,5.3,2
48,8,100,1.9375,3.3,11
48,8,100,0.8875,2.3,11
48,8,100,1.2,3.3,20
48,6,75,2.85,5.3,8
48,8,100,3,5.6,20
48,7,88,2.314286,4,14
48,8,100,0,0,2
48,8,100,0.575,3,23
48,8,100,1.775,3,20
48,8,100,0.5125,2,2
48,8,100,0.8875,1.6,17
48,8,100,0.85,2,20
48,7,88,2.257143,5,23
48,8,100,6.0625,13.6,17
48,8,100,1.525,2.3,14
48,8,100,1.3875,3.3,20
48,8,100,2.2125,4.6,11
48,8,100,0.625,1.3,17
48,8,100,0.2875,2.3,20
48,7,88,0.885714,3.6,23
48,8,100,1.5,2.6,2
48,8,100,3.5375,8.6,14
48,8,100,0.8125,2,17
48,8,100,1.9625,5,11
48,8,100,0.4875,2,2
48,8,100,0.275,1.6,23
48,7,88,1.314286,3.3,8
48,8,100,0.0375,0.3,5
48,8,100,2.1,5.3,20
48,8,100,1.875,4.3,17
48,8,100,1.575,2.3,17
48,8,100,1.55,3,17
48,8,100,0.7625,2.3,8
48,7,88,1.728571,2.6,11
48,8,100,0.925,2,8
48,8,100,1.675,3.6,8
48,8,100,1.5125,3.6,11
48,8,100,0.9125,1.6,5
48,8,100,3.4625,9,20
48,8,100,5.7125,17.6,14
48,7,88,0.871429,2,14
48,8,100,4.35,6.6,11
48,3,38,1.733333,2.6,5
48,3,38,0.2,0.6,17
48,6,75,0.966667,1.6,11
48,7,88,1.771429,4.6,11
48,7,88,1.157143,2.3,11
48,6,75,1.25,3,20
48,7,88,1.071429,2.6,23
48,7,88,1.385714,2.6,17
48,5,63,0.42,0.6,2
48,6,75,0.583333,1.6,8
48,7,88,3.5,8,11
48,7,88,0.928571,3.3,20
48,7,88,0.314286,1,8
48,7,88,2.428571,4.3,11
48,7,88,0.328571,1.3,11
48,7,88,2.114286,4,11
48,6,75,1.95,3.3,5
48,7,88,2.257143,5.6,8
48,7,88,0.171429,0.6,8
48,7,88,0.042857,0.3,2
48,7,88,0.314286,1.6,20
48,7,88,0.085714,0.3,20
48,7,88,0.457143,1.3,20
48,6,75,1.266667,3,17
48,7,88,0.514286,2,5
48,7,88,0.757143,5.3,23
48,7,88,2.585714,4.6,5
48,7,88,1.871429,3,17
48,7,88,1.271429,4,17
48,7,88,0.785714,2.6,11
48,6,75,0.866667,4.6,11
48,7,88,0.928571,2.3,11
48,7,88,0.914286,2.3,11
48,7,88,1.057143,2.6,23
48,7,88,0.371429,1,20
48,7,88,2.214286,6.6,17
48,7,88,0.785714,2.3,17
48,6,75,0.916667,2,8
48,7,88,0.414286,1,8
48,7,88,1.114286,2.3,20
48,7,88,1.457143,6,8
48,7,88,0.542857,1.3,17
48,7,88,0.142857,1,11
48,7,88,1.842857,5,23
48,6,75,1.85,4.3,2
48,4,50,0.55,1.6,11
48,2,25,0,0,20
48,7,88,0.271429,1,2
48,7,88,0.257143,0.6,5
48,7,88,0.328571,1.3,14
48,7,88,0.142857,1,2
48,7,88,0.271429,1,11
48,7,88,0.085714,0.6,2
48,7,88,0,0,2
48,7,88,0.228571,1.3,11
48,7,88,0.142857,1,14
48,7,88,0.442857,1.3,17
48,7,88,0.771429,2.6,17
48,7,88,0,0,2
48,7,88,0.757143,3,17
48,7,88,2.542857,3.6,11
48,7,88,0.414286,2,5
48,6,75,0,0,2
48,7,88,0.228571,1.6,23
48,7,88,0.042857,0.3,2
48,7,88,2.028571,5,11
48,7,88,1.6,7,14
48,7,88,0.557143,1.3,11
48,7,88,2.685714,7,23
48,7,88,2.971429,5.6,5
48,7,88,1.542857,3.3,23
48,7,88,4.071429,11.3,8
48,7,88,3.271429,11,11
48,7,88,0.614286,1.3,14
48,7,88,0.357143,1.6,23
48,7,88,1.685714,3,2
48,7,88,2.114286,5,8
48,7,88,2.171429,5.3,11
48,7,88,0.842857,1,5
48,7,88,1.171429,2.6,5
48,7,88,0,0,2
48,7,88,0.042857,0.3,17
48,7,88,0.414286,1.3,11
48,7,88,1.1,2.6,8
48,7,88,0.771429,2.6,17
48,7,88,3.571429,9.3,11
48,7,88,4.314286,13.3,8
48,7,88,4.114286,13,8
48,7,88,2.071429,6.6,8
48,7,88,0.185714,1,2
48,6,75,0,0,2
48,7,88,0.142857,1,23
48,7,88,0.142857,1,5
48,7,88,0.742857,1.6,11
48,7,88,0.471429,1,11
48,7,88,0.828571,3.6,23
48,7,88,2.2,6.6,11
48,7,88,1.628571,5.6,17
48,6,75,2.2,6.3,11
48,1,13,0,0,23
48,6,75,0.216667,1.3,14
48,2,25,0.5,1,17
48,6,75,0.6,1.3,8
48,7,88,0.171429,0.6,14
48,7,88,1.942857,10,11
48,7,88,1.028571,1.3,5
48,5,63,0.84,1.6,23
48,7,88,0.742857,1.6,5
48,5,63,0.06,0.3,17
48,8,100,0,0,2
48,7,88,0.171429,0.6,8
48,7,88,0.128571,0.3,8
48,7,88,0.785714,3.6,8
48,7,88,1.214286,3,11
48,7,88,0.042857,0.3,2
48,7,88,0.557143,1.3,11
48,7,88,1.171429,2.6,14
48,7,88,0.214286,0.6,8
48,7,88,1.342857,4.3,14
48,7,88,0,0,2
48,7,88,0.128571,0.6,11
48,7,88,0.142857,1,23
48,5,63,0.46,1,14
48,7,88,0.842857,3,11
48,7,88,0.585714,1.6,23
48,7,88,0.228571,1,17
48,7,88,0.557143,1.6,14
48,7,88,0.4,1.6,14
48,7,88,0.085714,0.6,8
48,7,88,0.171429,0.6,11
48,7,88,0.042857,0.3,5
48,5,63,0.4,1,11
48,7,88,0.042857,0.3,14
48,7,88,0,0,2
48,7,88,0.128571,0.6,23
48,7,88,0.085714,0.6,8
48,7,88,0.042857,0.3,5
48,7,88,1.657143,8.3,11
48,7,88,1.271429,3.3,17
48,7,88,0.557143,1,11
48,7,88,2.242857,5.6,11
48,7,88,1.4,8.6,11
48,7,88,1.214286,3.3,11
48,7,88,1.028571,2,8
48,6,75,0.2,0.6,17
48,7,88,0.4,1.3,23
48,7,88,1.242857,3,8
48,7,88,2.3,6.6,11
48,7,88,1.971429,7.3,11
48,7,88,0.357143,1,14
48,7,88,0.214286,0.6,8
48,6,75,0.216667,1.3,14
48,8,100,2.7875,7.3,11
48,7,88,2.371429,7,14
48,8,100,3.35,9,11
48,8,100,3.75,9.6,8
48,8,100,1.675,3.3,11
48,8,100,1.8625,5,11
48,8,100,1.3125,2.6,11
48,8,100,1.1125,1.3,8
48,7,88,1.514286,3,8
48,8,100,0.275,1,8
48,8,100,0.1125,0.6,23
48,8,100,1.3,2.6,20
48,8,100,0.725,2,14
48,8,100,1.3625,3,11
48,8,100,1.0125,1.6,11
48,7,88,2.4,4,8
48,8,100,1.6375,3.6,8
48,8,100,1.4,4,11
48,8,100,1.425,3.6,11
48,8,100,0.8,1.3,8
48,8,100,0.325,1.3,20
48,8,100,2.625,5.3,17
48,7,88,0.685714,1.3,17
48,8,100,1.2625,3.6,23
48,8,100,1.35,2.3,14
48,8,100,0.9375,1.3,11
48,8,100,1.125,2,11
48,8,100,1.0375,1.3,14
48,8,100,1.4,2.3,20
48,7,88,1.014286,3.6,11
48,8,100,1.35,3.6,17
48,8,100,1.1,2.3,5
48,8,100,2.65,5.3,11
48,8,100,1.3375,2.3,11
48,8,100,1.6375,4,11
48,6,75,2.766667,6.3,8
48,7,88,2.457143,5,11
48,8,100,2.3375,12.3,2
48,8,100,2.6125,5.3,11
48,8,100,3.2125,5.3,8
48,8,100,2.3875,5.6,8
48,8,100,1.425,3.6,5
48,8,100,2.6375,6,8
48,7,88,0.971429,2.6,14
48,8,100,1.275,4,11
48,8,100,0.45,1.3,11
48,8,100,0.5625,1.3,14
48,8,100,0.5625,1,2
48,6,75,0.383333,1,5
48,7,88,1.657143,6,5
48,1,13,4,4,11
48,6,75,2.3,3.3,11
48,1,13,2,2,14
48,8,100,2.1,4,11
48,7,88,1.114286,4,8
48,8,100,0.825,1.6,8
48,8,100,1.8125,3.3,14
48,7,88,0.457143,1.3,14
48,8,100,2.3625,5,5
48,8,100,1.5125,4.6,11
48,8,100,4.1375,15.3,11
48,8,100,1.0125,2.3,14
48,8,100,3.1375,11.6,11
48,8,100,0.4,1.3,20
48,7,88,0.3,0.6,8
48,8,100,1.3375,2.6,8
48,8,100,4.5,12.3,17
48,8,100,1.7375,5,11
48,8,100,0.325,1,8
48,8,100,0.4125,1.3,23
48,8,100,1.8625,4,11
48,7,88,0.357143,1.3,17
48,8,100,0.675,1.3,11
48,8,100,0.8375,1.6,11
48,8,100,1.175,2.6,14
48,8,100,0.9,3,11
48,8,100,3.4,7,23
48,8,100,3.225,5,2
48,7,88,0.642857,1.3,17
48,8,100,1.85,3,11
48,8,100,2.6625,5.6,11
48,6,75,0.433333,1.6,8
48,5,63,0.52,2,20
48,8,100,0.525,2.3,23
48,8,100,1.975,4,2
48,7,88,0.128571,0.3,2
48,8,100,0.45,1.3,20
48,8,100,0.65,2,11
48,8,100,1.75,5,23
48,8,100,4.025,15.3,8
48,8,100,1.8125,6.6,11
48,8,100,0.15,0.6,8
48,7,88,0,0,2
48,8,100,0.575,2,23
48,8,100,2.85,6.3,20
48,8,100,0.8625,2,11
48,8,100,0.975,3.3,11
48,8,100,1.2125,2.6,14
48,8,100,3.5875,13.3,20
48,7,88,1.771429,4.3,14
48,8,100,0.65,1.6,11
48,8,100,0.65,2.3,11
48,8,100,2.0125,5,11
48,8,100,1.025,2.6,11
48,6,75,4.65,7,2
48,8,100,2.85,5,5
48,7,88,3.014286,5.3,14
48,8,100,0.9,2,11
48,8,100,0.075,0.3,20
48,8,100,0.725,2.3,20
48,8,100,2.0625,5,2
48,8,100,1.7875,7.6,11
48,8,100,0.4,1,8
48,7,88,1.671429,3.3,14
48,8,100,1.05,3.3,2
48,8,100,0,0,2
48,5,63,1.9,5.6,23
48,8,100,7.3,14.6,11
48,8,100,6.0875,9.6,20
48,8,100,7.35,15,8
48,7,88,4.6,8,11
48,8,100,0.6,2,20
48,8,100,0.1125,0.3,2
48,8,100,2.675,7.6,23
48,8,100,1.8875,5.3,11
48,8,100,0.7625,2.3,5
48,8,100,0.3625,1,8
48,7,88,1.2,1.6,11
48,8,100,1.3125,3.3,11
48,8,100,2.45,4.6,17
48,8,100,1.4625,4.3,11
48,8,100,1.3125,3.6,11
48,24,100,0.833333,3,9
48,24,100,0.541667,1,8
48,24,100,1.166667,2,8
48,22,92,0.727273,3,12
48,24,100,0.791667,3,10
48,24,100,6.625,33,14
48,24,100,6.25,50,11
48,24,100,2.291667,7,15
48,24,100,0.5,1,9
48,24,100,5.833333,50,7
48,23,96,13.826087,58,21
48,24,100,9.375,23,19
48,24,100,12.833333,50,3
48,24,100,1.666667,5,8
48,24,100,2.041667,8,21
48,24,100,1.041667,2,0
48,24,100,1.833333,5,15
48,23,96,1.608696,4,10
48,24,100,0.791667,4,10
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,13.958333,46,22
48,20,83,30.1,70,3
48,24,100,7.583333,26,8
48,23,96,4.304348,7,4
48,24,100,9.916667,31,4
48,24,100,10.5,45,1
48,24,100,1.125,5,7
48,24,100,0,0,0
48,24,100,8.458333,42,10
48,24,100,2.333333,6,6
48,22,92,1.181818,6,13
48,24,100,0,0,0
48,24,100,0.166667,1,15
48,24,100,9.041667,51,8
48,24,100,4.625,13,8
48,24,100,1.833333,9,14
48,24,100,11.375,34,19
48,23,96,5.869565,16,4
48,24,100,3.125,9,1
48,24,100,1.875,9,9
48,24,100,2.083333,14,10
48,24,100,2.375,14,17
48,24,100,2.75,11,5
48,24,100,1.958333,12,21
48,23,96,0.304348,1,0
48,24,100,0,0,0
48,24,100,0.25,1,7
48,24,100,2.291667,14,10
48,24,100,1.958333,6,2
48,24,100,0.958333,3,4
48,24,100,3.291667,22,1
48,23,96,0.217391,1,18
48,24,100,0.625,5,6
48,24,100,15.083333,28,3
48,24,100,17.708333,51,3
48,24,100,10.75,34,9
48,24,100,3.708333,14,20
48,23,96,11.043478,67,10
48,22,92,27.318182,58,21
48,24,100,24.541667,58,20
48,24,100,9.25,36,9
48,24,100,13.583333,64,3
48,24,100,3.75,18,22
48,24,100,12.333333,53,23
48,24,100,19,95,5
48,23,96,3.608696,17,16
48,24,100,3.291667,10,21
48,24,100,8.208333,32,11
48,24,100,3.5,18,19
48,24,100,3.208333,17,20
48,24,100,3.458333,22,15
48,24,100,3.791667,24,13
48,23,96,2.652174,18,20
48,24,100,12.041667,51,11
48,24,100,3.875,16,2
48,24,100,0.625,7,10
48,24,100,0.166667,1,10
48,24,100,0.083333,1,6
48,24,100,0.5,2,21
48,23,96,9.695652,49,3
48,24,100,0.208333,4,8
48,24,100,0.083333,1,7
48,24,100,0.375,4,18
48,24,100,4.25,24,12
48,24,100,2.875,18,1
48,19,79,2.526316,32,23
48,22,92,9.454545,33,6
48,23,96,1.304348,20,8
48,24,100,0.125,2,7
48,24,100,0,0,0
48,24,100,0.416667,4,20
48,24,100,1,20,20
48,24,100,0.916667,11,21
48,23,96,0.956522,5,9
48,24,100,1.041667,11,4
48,24,100,3.083333,14,22
48,24,100,2.5,13,1
48,24,100,1.125,2,9
48,24,100,3.041667,17,19
48,24,100,2.125,6,11
48,23,96,3.565217,17,10
48,24,100,0.75,6,12
48,24,100,0.666667,4,22
48,24,100,1,8,21
48,24,100,0.041667,1,0
48,24,100,0.541667,2,7
48,24,100,0.125,2,18
48,23,96,1.173913,10,0
48,24,100,3,19,3
48,24,100,9.208333,34,7
48,24,100,3.375,9,9
48,24,100,1.5,6,22
48,24,100,0,0,0
48,24,100,0.416667,1,8
48,22,92,4.772727,33,7
48,24,100,1.458333,5,18
48,24,100,1.166667,6,12
48,24,100,0.416667,2,10
48,24,100,2.208333,12,7
48,24,100,0.083333,1,16
48,24,100,0.25,1,2
48,23,96,0.434783,7,23
48,24,100,0.083333,2,0
48,20,83,0,0,0
48,24,100,0.041667,1,20
48,21,88,0,0,0
48,24,100,0,0,0
48,24,100,0.666667,7,20
48,23,96,0,0,0
48,24,100,6.75,76,16
48,24,100,7.291667,29,3
48,24,100,0.958333,5,8
48,24,100,0,0,0
48,24,100,0.125,2,23
48,24,100,0.083333,1,0
48,23,96,0.217391,1,8
48,24,100,1.041667,10,9
48,24,100,1.583333,5,8
48,24,100,10.625,63,17
48,24,100,11.083333,59,0
48,24,100,13.916667,44,8
48,24,100,5.625,16,14
48,22,92,4.272727,15,9
48,24,100,0.125,1,7
48,24,100,2.916667,32,17
48,24,100,13.125,36,17
48,24,100,7.041667,44,7
48,24,100,1.416667,3,11
48,24,100,0.458333,1,7
48,23,96,0,0,0
48,24,100,0.166667,2,12
48,24,100,0,0,0
48,24,100,0.416667,4,23
48,24,100,5.083333,68,19
48,24,100,1.666667,21,19
48,24,100,2.916667,17,4
48,23,96,1.782609,10,2
48,24,100,3.416667,34,9
48,24,100,3.583333,18,7
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.541667,6,21
48,24,100,0.583333,8,5
48,23,96,1.521739,14,21
48,24,100,6.291667,38,19
48,24,100,1.125,7,14
48,24,100,1.708333,11,7
48,24,100,0.875,4,15
48,24,100,1.208333,4,8
48,24,100,2.958333,9,9
48,22,92,10.590909,70,3
48,24,100,0.083333,1,11
48,22,92,1,7,17
48,21,88,0.190476,1,0
48,24,100,0.166667,2,17
48,24,100,0.5,2,12
48,24,100,15.458333,43,8
48,23,96,4.695652,26,15
48,24,100,8.25,61,6
48,24,100,8.25,28,7
48,24,100,1.625,6,11
48,24,100,1.125,8,8
48,24,100,0.166667,2,9
48,24,100,1.333333,5,18
48,23,96,0.347826,2,21
48,24,100,1.708333,6,14
48,23,96,1,4,16
48,24,100,2.166667,12,16
48,24,100,0.291667,2,7
48,24,100,0.125,1,6
48,24,100,2.208333,8,12
48,23,96,1.391304,5,7
48,24,100,1.166667,5,23
48,24,100,3.5,16,8
48,24,100,0.208333,1,0
48,24,100,1.166667,5,13
48,24,100,0,0,0
48,24,100,0.625,4,14
48,22,92,0.727273,3,9
48,24,100,0.833333,6,9
48,24,100,0,0,0
48,24,100,0.041667,1,9
48,24,100,2.458333,19,16
48,24,100,1.875,12,13
48,24,100,0.416667,4,21
48,23,96,0.304348,2,22
48,24,100,1.208333,6,8
48,24,100,0.041667,1,7
48,24,100,0.458333,1,5
48,24,100,0.083333,1,7
48,24,100,0.291667,1,7
48,24,100,0.208333,1,7
48,23,96,0.173913,1,10
48,23,96,0,0,0
48,24,100,0,0,0
48,19,79,0,0,0
48,19,79,0.263158,3,14
48,19,79,0.526316,2,22
48,24,100,1.25,6,12
48,23,96,1.26087,5,9
48,24,100,1.916667,6,6
48,24,100,27.041667,409,13
48,24,100,35.041667,373,9
48,21,88,12.285714,64,2
48,24,100,1.166667,3,18
48,24,100,10.208333,24,4
48,22,92,1.681818,5,5
48,24,100,0.125,1,8
48,24,100,0.791667,3,12
48,24,100,0.625,7,12
48,24,100,0.25,1,6
48,24,100,1.041667,8,19
48,24,100,10.166667,40,6
48,23,96,1.478261,8,12
48,24,100,1.958333,9,10
48,24,100,3.5,27,9
48,21,88,1.285714,4,15
48,16,67,1.1875,8,7
48,20,83,1.25,4,7
48,24,100,2.208333,13,10
48,23,96,1.434783,8,5
48,24,100,0.916667,4,11
48,24,100,0,0,0
48,24,100,0.291667,5,8
48,24,100,1.541667,12,8
48,24,100,1.833333,13,12
48,24,100,11.708333,27,5
48,23,96,8,20,2
48,24,100,6.75,50,9
48,24,100,2.791667,26,8
48,24,100,1.833333,5,6
48,24,100,1.291667,5,13
48,24,100,1.333333,5,20
48,24,100,0.958333,6,12
48,22,92,0.454545,3,16
48,24,100,11.25,35,9
48,24,100,8.833333,40,1
48,24,100,3.708333,7,19
48,24,100,2.708333,5,9
48,24,100,2.208333,6,9
48,24,100,8.458333,56,9
48,23,96,4.826087,9,3
48,24,100,5.125,41,4
48,24,100,16.666667,45,11
48,24,100,2.916667,11,10
48,24,100,5,24,10
48,23,96,7.478261,44,9
48,24,100,5.791667,32,14
48,23,96,6.347826,41,8
48,24,100,25.916667,73,17
48,24,100,10.083333,38,14
